Date,Open,High,Low,Close,Adj Close
2025-03-20,236.55999755859375,241.75999450683594,236.1999969482422,239.00999450683594,234.20765686035156
2025-03-21,237.80999755859375,242.3000030517578,236.5,241.6300048828125,236.77500915527344
2025-03-24,245.47999572753906,248.69000244140625,244.41000366210938,248.05999755859375,243.0758056640625
2025-03-25,249.30999755859375,251.82000732421875,247.6199951171875,251.1300048828125,246.08412170410156
2025-03-26,252.60000610351562,254.6699981689453,249.77999877929688,251.02999877929688,245.9861602783203
2025-03-27,249.52999877929688,250.63999938964844,247.17999267578125,248.1199951171875,243.13461303710938
2025-03-28,246.94000244140625,249.50999450683594,241.11000061035156,242.85000610351562,237.9705047607422
2025-03-31,239.41000366210938,245.86000061035156,237.36000061035156,245.3000030517578,240.37127685546875
2025-04-01,242.6199951171875,245.69000244140625,240.8800048828125,243.66000366210938,238.76422119140625
2025-04-02,241.60000610351562,247.25,241.4600067138672,245.82000732421875,240.88084411621094
2025-04-03,234.27000427246094,235.13999938964844,227.3000030517578,228.69000244140625,224.09500122070312
2025-04-04,215.30999755859375,217.6999969482422,208.92999267578125,210.27999877929688,207.32411193847656
2025-04-07,205.77000427246094,222.0500030517578,202.16000366210938,214.44000244140625,211.42564392089844
2025-04-08,223.52000427246094,227.83999633789062,213.25,216.8699951171875,213.82147216796875
2025-04-09,212.5,237.47999572753906,211.0,234.33999633789062,231.0458984375
2025-04-10,230.0,230.35000610351562,220.10000610351562,227.11000061035156,223.91754150390625
2025-04-11,226.30999755859375,238.5800018310547,225.0,236.1999969482422,232.87974548339844
2025-04-14,237.10000610351562,239.77999877929688,233.6300048828125,234.72000122070312,231.42054748535156
2025-04-15,236.10000610351562,238.64999389648438,232.82000732421875,233.1300048828125,229.85292053222656
2025-04-16,232.0,233.5800018310547,227.92999267578125,229.61000061035156,226.3824005126953
2025-04-17,230.8000030517578,234.33999633789062,230.5500030517578,231.9600067138672,228.69937133789062
2025-04-21,230.6300048828125,231.80999755859375,226.33999633789062,228.99000549316406,225.77110290527344
2025-04-22,231.97999572753906,235.99000549316406,231.3699951171875,235.58999633789062,232.27833557128906
2025-04-23,240.22000122070312,246.7899932861328,240.0,240.8800048828125,237.4939727783203
2025-04-24,239.74000549316406,245.47000122070312,237.5800018310547,244.63999938964844,241.20111083984375
2025-04-25,244.64999389648438,245.6199951171875,241.75,243.5500030517578,240.12644958496094
2025-04-28,244.55999755859375,246.83999633789062,240.83999633789062,243.22000122070312,239.80108642578125
2025-04-29,242.19000244140625,245.25,241.69000244140625,244.6199951171875,241.181396484375
2025-04-30,241.2100067138672,245.22000122070312,238.42999267578125,244.6199951171875,241.181396484375
2025-05-01,242.83999633789062,248.4499969482422,242.1699981689453,246.88999938964844,243.4194793701172
2025-05-02,251.25999450683594,253.6199951171875,249.4600067138672,252.50999450683594,248.96047973632812
2025-05-05,251.17999267578125,255.16000366210938,250.58999633789062,252.55999755859375,249.00979614257812
2025-05-06,250.0,252.64999389648438,249.0,249.25,245.74630737304688
2025-05-07,249.85000610351562,252.4499969482422,248.8300018310547,249.38999938964844,245.8843536376953
2025-05-08,251.57000732421875,255.8800048828125,251.5500030517578,253.47000122070312,249.90699768066406
2025-05-09,254.5,255.50999450683594,252.33999633789062,253.0800018310547,249.52249145507812
2025-05-12,262.8999938964844,263.6000061035156,258.70001220703125,260.04998779296875,256.3945007324219
2025-05-13,261.0299987792969,263.6700134277344,260.3900146484375,263.010009765625,259.3128967285156
2025-05-14,263.0,266.6400146484375,262.2900085449219,265.6400146484375,261.90594482421875
2025-05-15,266.9700012207031,269.5199890136719,264.760009765625,267.489990234375,263.72991943359375
2025-05-16,267.5,268.4599914550781,264.7099914550781,267.55999755859375,263.7989196777344
2025-05-19,265.54998779296875,268.32000732421875,261.92999267578125,264.8800048828125,261.1566162109375
2025-05-20,262.5199890136719,266.6600036621094,262.29998779296875,265.67999267578125,261.9453430175781
2025-05-21,264.3500061035156,265.6499938964844,260.7300109863281,261.0400085449219,257.3705749511719
2025-05-22,259.44000244140625,262.29998779296875,258.8699951171875,260.6700134277344,257.00579833984375
2025-05-23,256.80999755859375,261.989990234375,256.0,260.7099914550781,257.04522705078125
2025-05-27,262.0400085449219,265.29998779296875,261.989990234375,265.2900085449219,261.56085205078125
2025-05-28,266.239990234375,266.7200012207031,262.8999938964844,263.489990234375,259.7861328125
2025-05-29,264.79998779296875,265.4100036621094,262.5299987792969,264.3699951171875,260.6537780761719
2025-05-30,263.45001220703125,265.3299865722656,262.7300109863281,264.0,260.2889709472656
2025-06-02,263.0199890136719,265.0299987792969,261.8999938964844,264.6600036621094,260.939697265625
2025-06-03,263.7300109863281,266.5799865722656,262.8800048828125,266.2699890136719,262.52703857421875
2025-06-04,265.9200134277344,267.1199951171875,264.17999267578125,264.2200012207031,260.5058898925781
2025-06-05,264.739990234375,264.739990234375,260.30999755859375,261.95001220703125,258.267822265625
2025-06-06,264.3299865722656,266.6499938964844,264.260009765625,265.7300109863281,261.9946594238281
2025-06-09,266.0,267.8999938964844,263.3500061035156,266.739990234375,262.9904479980469
2025-06-10,265.8800048828125,268.8999938964844,265.8500061035156,268.6000061035156,264.8243408203125
2025-06-11,268.67999267578125,269.6199951171875,265.7900085449219,268.1499938964844,264.3806457519531
2025-06-12,266.8599853515625,268.2900085449219,265.1400146484375,268.239990234375,264.4693603515625
2025-06-13,265.0799865722656,267.0199890136719,262.7099914550781,264.95001220703125,261.2256164550781
2025-06-16,267.0,271.7300109863281,266.8500061035156,270.3599853515625,266.5595397949219
2025-06-17,268.1700134277344,270.5899963378906,267.79998779296875,269.5199890136719,265.7313537597656
2025-06-18,270.0,277.7200012207031,269.7200012207031,273.9599914550781,270.1089782714844
2025-06-20,275.57000732421875,277.29998779296875,273.80999755859375,275.0,271.13433837890625
2025-06-23,275.05999755859375,278.54998779296875,272.1099853515625,278.2699890136719,274.3583984375
2025-06-24,280.2099914550781,282.7099914550781,279.510009765625,281.260009765625,277.3063659667969
2025-06-25,281.5,284.2799987792969,280.9100036621094,284.05999755859375,280.0669860839844
2025-06-26,284.70001220703125,289.4100036621094,284.4700012207031,288.75,284.6910400390625
2025-06-27,285.80999755859375,288.70001220703125,285.0400085449219,287.1099853515625,283.0740966796875
2025-06-30,290.3999938964844,292.6499938964844,288.9200134277344,289.9100036621094,285.8347473144531
2025-07-01,290.8900146484375,291.1300048828125,286.5899963378906,290.4100036621094,286.32769775390625
2025-07-02,292.0400085449219,292.82000732421875,289.70001220703125,292.0,287.8954162597656
2025-07-03,292.1499938964844,296.3999938964844,291.2099914550781,296.0,293.2451171875
2025-07-07,295.25,296.0400085449219,290.0799865722656,291.9700012207031,289.25262451171875
2025-07-08,289.2699890136719,289.70001220703125,280.30999755859375,282.7799987792969,280.1481628417969
2025-07-09,287.17999267578125,287.20001220703125,282.4800109863281,283.1600036621094,280.5246276855469
2025-07-10,283.0,288.30999755859375,283.0,288.19000244140625,285.5078430175781
2025-07-11,285.5199890136719,287.3800048828125,283.6499938964844,286.8599853515625,284.1901550292969
2025-07-14,287.07000732421875,289.29998779296875,285.260009765625,288.70001220703125,286.0130920410156
2025-07-15,288.0,291.95001220703125,285.4800109863281,286.54998779296875,283.8830871582031
2025-07-16,288.3999938964844,290.7300109863281,283.010009765625,285.82000732421875,283.1598815917969
2025-07-17,283.44000244140625,290.29998779296875,283.44000244140625,289.8999938964844,287.201904296875
2025-07-18,289.5199890136719,292.5,288.2300109863281,291.2699890136719,288.55914306640625
2025-07-21,291.0,294.17999267578125,290.5799865722656,290.9700012207031,288.261962890625
2025-07-22,291.5,293.6300048828125,289.17999267578125,291.42999267578125,288.7176513671875
2025-07-23,292.8399963378906,296.989990234375,292.54998779296875,296.760009765625,293.9980773925781
2025-07-24,297.4200134277344,299.5899963378906,296.20001220703125,296.54998779296875,293.78997802734375
2025-07-25,296.70001220703125,298.8999938964844,295.9599914550781,298.6199951171875,295.8407287597656
2025-07-28,297.6600036621094,299.42999267578125,296.82000732421875,298.2799987792969,295.50390625
2025-07-29,300.0,301.2900085449219,296.20001220703125,297.0400085449219,294.2754821777344
2025-07-30,297.4200134277344,300.6099853515625,297.3800048828125,299.6300048828125,296.8413391113281
2025-07-31,299.1400146484375,300.9800109863281,295.5,296.239990234375,293.4828796386719
2025-08-01,290.3999938964844,291.79998779296875,284.239990234375,289.3699951171875,286.6768493652344
2025-08-04,290.260009765625,294.32000732421875,290.260009765625,294.260009765625,291.5213317871094
2025-08-05,294.69000244140625,295.7900085449219,287.239990234375,291.3699951171875,288.658203125
2025-08-06,292.29998779296875,293.2900085449219,290.1600036621094,291.3500061035156,288.638427734375
2025-08-07,292.94000244140625,293.4599914550781,286.4100036621094,286.94000244140625,284.26947021484375
2025-08-08,288.9800109863281,291.2300109863281,284.7099914550781,288.760009765625,286.072509765625
2025-08-11,289.3999938964844,291.32000732421875,288.7799987792969,289.55999755859375,286.86505126953125
2025-08-12,291.5,294.75,290.3399963378906,292.8500061035156,290.12445068359375
2025-08-13,293.95001220703125,294.54998779296875,287.1600036621094,290.5299987792969,287.8260498046875
2025-08-14,290.5799865722656,294.20001220703125,289.6400146484375,294.1600036621094,291.4222412109375
2025-08-15,294.8399963378906,295.5,289.82000732421875,290.489990234375,287.7864074707031
2025-08-18,290.0,291.8999938964844,288.4100036621094,291.5299987792969,288.8167419433594
2025-08-19,290.8299865722656,292.4800109863281,289.5299987792969,290.6600036621094,287.954833984375
2025-08-20,290.80999755859375,293.3299865722656,287.2699890136719,292.239990234375,289.5201416015625
2025-08-21,291.94000244140625,292.7699890136719,289.4700012207031,291.4700012207031,288.7572937011719
2025-08-22,293.20001220703125,297.1600036621094,290.1300048828125,296.239990234375,293.4828796386719
2025-08-25,296.239990234375,297.3500061035156,294.1400146484375,294.8999938964844,292.1553649902344
2025-08-26,294.1600036621094,298.739990234375,293.5,298.57000732421875,295.7912292480469
2025-08-27,297.25,301.07000732421875,297.0400085449219,299.2799987792969,296.4945983886719
2025-08-28,300.0199890136719,301.239990234375,298.70001220703125,301.07000732421875,298.2679748535156
2025-08-29,302.0400085449219,302.95001220703125,299.7300109863281,301.4200134277344,298.61468505859375
2025-09-02,300.260009765625,300.4599914550781,294.5,299.70001220703125,296.91070556640625
2025-09-03,300.57000732421875,300.57000732421875,296.3800048828125,299.510009765625,296.72247314453125
2025-09-04,300.0,304.42999267578125,298.2799987792969,303.82000732421875,300.99237060546875
2025-09-05,303.6499938964844,305.1499938964844,294.30999755859375,294.3800048828125,291.64019775390625
2025-09-08,294.8900146484375,296.4599914550781,291.44000244140625,292.9100036621094,290.1838684082031
2025-09-09,292.6000061035156,299.0,292.30999755859375,297.8500061035156,295.0779113769531
2025-09-10,296.70001220703125,301.5400085449219,295.3999938964844,300.5400085449219,297.7428894042969
2025-09-11,301.239990234375,305.7300109863281,300.7900085449219,305.55999755859375,302.7161560058594
2025-09-12,305.0,307.54998779296875,303.70001220703125,306.9100036621094,304.0535888671875
2025-09-15,307.1700134277344,309.95001220703125,307.1700134277344,308.8999938964844,306.0250549316406
2025-09-16,310.0,310.8999938964844,307.1300048828125,309.19000244140625,306.3123779296875
2025-09-17,310.3900146484375,312.9100036621094,308.7699890136719,311.75,308.8485412597656
2025-09-18,311.7900085449219,313.44000244140625,309.6099853515625,313.2300109863281,310.3147888183594
2025-09-19,313.6000061035156,315.79998779296875,309.1199951171875,314.7799987792969,311.850341796875
2025-09-22,309.79998779296875,313.70001220703125,309.55999755859375,312.44000244140625,309.5321350097656
2025-09-23,311.82000732421875,316.30999755859375,310.5799865722656,312.739990234375,309.8293151855469
2025-09-24,314.04998779296875,316.5799865722656,311.6700134277344,313.4200134277344,310.5030212402344
2025-09-25,314.1199951171875,315.6499938964844,311.79998779296875,313.45001220703125,310.5327453613281
2025-09-26,314.8999938964844,317.80999755859375,313.70001220703125,316.05999755859375,313.1184387207031
2025-09-29,317.05999755859375,318.010009765625,313.6600036621094,315.69000244140625,312.75189208984375
2025-09-30,316.25,317.4100036621094,310.1099853515625,315.42999267578125,312.4942932128906
2025-10-01,313.9700012207031,314.5899963378906,307.4100036621094,310.7099914550781,307.8182067871094
2025-10-02,310.0,310.55999755859375,306.1400146484375,307.54998779296875,304.6876220703125
2025-10-03,308.510009765625,311.6600036621094,308.2099914550781,310.0299987792969,307.14453125
2025-10-06,310.17999267578125,311.75,305.1300048828125,309.17999267578125,307.7916259765625
2025-10-07,309.3500061035156,310.010009765625,304.70001220703125,307.69000244140625,306.3083190917969
2025-10-08,308.2099914550781,308.7799987792969,303.54998779296875,304.0299987792969,302.6647644042969
2025-10-09,305.04998779296875,308.0400085449219,303.3900146484375,305.5299987792969,304.15802001953125
2025-10-10,305.6600036621094,310.4700012207031,300.80999755859375,300.8900146484375,299.53887939453125
2025-10-13,305.6000061035156,309.4599914550781,305.45001220703125,307.9700012207031,306.5870666503906
2025-10-14,305.8399963378906,307.0,294.2099914550781,302.0799865722656,300.7235107421875
2025-10-15,306.3900146484375,312.1199951171875,305.44000244140625,305.69000244140625,304.3172912597656
2025-10-16,305.3500061035156,308.67999267578125,297.07000732421875,298.5400085449219,297.19940185546875
2025-10-17,299.1600036621094,299.54998779296875,294.20001220703125,297.55999755859375,296.22381591796875
2025-10-20,298.5,303.69000244140625,298.1600036621094,302.3599853515625,301.0022277832031
2025-10-21,301.6600036621094,304.04998779296875,297.0,297.0899963378906,295.75592041015625
2025-10-22,297.7699890136719,298.05999755859375,290.5400085449219,294.1099853515625,292.7892761230469
2025-10-23,294.3800048828125,296.3699951171875,292.510009765625,294.5400085449219,293.2173767089844
2025-10-24,296.0799865722656,302.6000061035156,295.45001220703125,300.44000244140625,299.09088134765625
2025-10-27,302.1600036621094,304.5299987792969,301.010009765625,304.1499938964844,302.7842102050781
2025-10-28,304.8599853515625,307.9700012207031,303.1600036621094,305.3599853515625,303.98876953125
2025-10-29,303.510009765625,308.25,303.010009765625,305.510009765625,304.13812255859375
2025-10-30,305.7900085449219,312.6099853515625,305.1000061035156,309.44000244140625,308.05047607421875
2025-10-31,308.5400085449219,312.8699951171875,307.25,311.1199951171875,309.722900390625
2025-11-03,311.0,312.32000732421875,306.2099914550781,309.3500061035156,307.96087646484375
2025-11-04,306.7099914550781,312.2200012207031,305.1000061035156,309.25,307.861328125
2025-11-05,309.6099853515625,313.1000061035156,305.6300048828125,311.67999267578125,310.2803955078125
2025-11-06,310.989990234375,314.8399963378906,310.260009765625,313.4200134277344,312.0126037597656
2025-11-07,311.8900146484375,314.42999267578125,307.6400146484375,314.2099914550781,312.7990417480469
2025-11-10,315.0,319.55999755859375,314.2099914550781,316.8900146484375,315.4670104980469
2025-11-11,317.5,319.04998779296875,315.2799987792969,315.6199951171875,314.20269775390625
2025-11-12,316.260009765625,322.25,316.2099914550781,320.4100036621094,318.97119140625
2025-11-13,319.2300109863281,320.6300048828125,309.1000061035156,309.4800109863281,308.0903015136719
2025-11-14,307.510009765625,307.6400146484375,301.2300109863281,303.6099853515625,302.2466125488281
2025-11-17,304.0,305.5899963378906,297.6700134277344,300.3699951171875,299.02117919921875
2025-11-18,299.5,302.95001220703125,297.0199890136719,299.4100036621094,298.06549072265625
2025-11-19,299.739990234375,304.45001220703125,299.2699890136719,303.2699890136719,301.90814208984375
2025-11-20,306.3399963378906,309.9200134277344,298.1600036621094,298.3800048828125,297.0401306152344
2025-11-21,301.2900085449219,301.67999267578125,292.80999755859375,298.0199890136719,296.6817321777344
2025-11-24,298.239990234375,299.82000732421875,294.510009765625,298.0,296.6618347167969
2025-11-25,300.04998779296875,304.5,295.55999755859375,303.0,301.6393737792969
2025-11-26,305.0,308.5299987792969,303.20001220703125,307.6400146484375,306.258544921875
2025-11-28,309.1000061035156,313.7200012207031,308.239990234375,313.0799865722656,311.6741027832031
2025-12-01,312.95001220703125,314.0400085449219,308.5400085449219,308.9200134277344,307.5328063964844
2025-12-02,308.739990234375,310.4800109863281,307.0899963378906,307.8800048828125,306.4974670410156
2025-12-03,307.20001220703125,312.3599853515625,306.79998779296875,312.1300048828125,310.7283935546875
2025-12-04,313.260009765625,318.489990234375,313.0,316.1000061035156,314.6805725097656
2025-12-05,315.6400146484375,318.4800109863281,314.67999267578125,315.0400085449219,313.6253356933594
2025-12-08,315.05999755859375,316.4700012207031,313.3500061035156,315.2099914550781,313.7945556640625
2025-12-09,314.95001220703125,318.79998779296875,300.0199890136719,300.510009765625,299.16058349609375
2025-12-10,300.5,311.19000244140625,298.4599914550781,310.1099853515625,308.7174377441406
2025-12-11,309.239990234375,318.0,309.239990234375,317.3800048828125,315.9548034667969
2025-12-12,319.67999267578125,320.2699890136719,316.6000061035156,318.5199890136719,317.0896911621094
2025-12-15,319.5899963378906,322.8800048828125,318.3900146484375,320.0199890136719,318.58294677734375
2025-12-16,319.0899963378906,319.5199890136719,314.3999938964844,315.54998779296875,314.1330261230469
2025-12-17,318.42999267578125,319.3699951171875,314.6600036621094,314.9800109863281,313.5655822753906
2025-12-18,316.0,317.70001220703125,312.2200012207031,313.0,311.594482421875
2025-12-19,313.7900085449219,318.55999755859375,313.19000244140625,317.2099914550781,315.7855529785156
2025-12-22,317.510009765625,323.2300109863281,317.510009765625,323.0899963378906,321.63916015625
2025-12-23,323.6099853515625,327.7799987792969,323.0899963378906,325.92999267578125,324.4664001464844
2025-12-24,326.239990234375,329.989990234375,325.5,329.1700134277344,327.6918640136719
2025-12-26,329.1099853515625,330.8599853515625,326.5400085449219,327.9100036621094,326.4375305175781
2025-12-29,327.0,327.7699890136719,323.5299987792969,323.75,322.29620361328125
2025-12-30,324.80999755859375,324.94000244140625,322.489990234375,323.4200134277344,321.96771240234375
2025-12-31,324.3399963378906,324.8800048828125,322.0400085449219,322.2200012207031,320.7730712890625
