Date,Open,High,Low,Close,Adj Close
2025-01-02,221.82000732421875,222.49000549316406,217.60000610351562,219.94000244140625,213.18495178222656
2025-01-03,220.5500030517578,223.66000366210938,220.5500030517578,222.64999389648438,215.81170654296875
2025-01-06,223.0,224.35000610351562,220.75,222.6699981689453,215.83108520507812
2025-01-07,223.35000610351562,226.7100067138672,222.8300018310547,223.9600067138672,217.0814971923828
2025-01-08,223.91000366210938,224.89999389648438,220.8300018310547,223.17999267578125,216.32542419433594
2025-01-10,222.0,222.42999267578125,216.8000030517578,219.75,213.00079345703125
2025-01-13,217.88999938964844,219.58999633789062,214.75,217.39999389648438,210.72296142578125
2025-01-14,218.0,218.1300048828125,214.61000061035156,217.75,211.0622100830078
2025-01-15,220.8699951171875,221.67999267578125,218.00999450683594,220.02999877929688,213.27218627929688
2025-01-16,219.69000244140625,222.67999267578125,217.3800048828125,222.66000366210938,215.82142639160156
2025-01-17,225.9600067138672,225.9600067138672,223.63999938964844,224.7899932861328,217.885986328125
2025-01-21,224.99000549316406,227.4499969482422,222.8300018310547,224.25999450683594,217.37225341796875
2025-01-22,221.97999572753906,224.39999389648438,220.35000610351562,223.25999450683594,216.40296936035156
2025-01-23,223.94000244140625,226.0399932861328,223.14999389648438,226.0399932861328,219.09756469726562
2025-01-24,225.27000427246094,226.80999755859375,223.8000030517578,224.8000030517578,217.8957061767578
2025-01-27,222.19000244140625,224.3000030517578,219.83999633789062,224.1300048828125,217.2462615966797
2025-01-28,224.32000732421875,225.77000427246094,221.77000427246094,225.66000366210938,218.72926330566406
2025-01-29,225.6199951171875,229.47000122070312,223.72999572753906,228.6300048828125,221.60806274414062
2025-01-30,250.0,261.79998779296875,247.00999450683594,258.2699890136719,250.3376922607422
2025-01-31,256.04998779296875,257.239990234375,251.88999938964844,255.6999969482422,247.8466339111328
2025-02-03,252.39999389648438,262.05999755859375,251.83999633789062,260.7300109863281,252.72215270996094
2025-02-04,260.0,265.25,258.1199951171875,264.4599914550781,256.33758544921875
2025-02-05,265.7099914550781,265.7200012207031,261.17999267578125,263.29998779296875,255.2132110595703
2025-02-06,262.9800109863281,263.3800048828125,252.72999572753906,253.44000244140625,245.65606689453125
2025-02-07,255.27999877929688,256.92999267578125,252.02000427246094,252.33999633789062,244.58982849121094
2025-02-10,250.86000061035156,251.9499969482422,246.8699951171875,249.27000427246094,243.22381591796875
2025-02-11,251.10000610351562,256.75,250.5800018310547,254.6999969482422,248.5220947265625
2025-02-12,252.72000122070312,256.3999938964844,252.02000427246094,255.80999755859375,249.60516357421875
2025-02-13,255.66000366210938,259.2799987792969,254.41000366210938,259.19000244140625,252.9031982421875
2025-02-14,259.0,261.94000244140625,257.9100036621094,261.2799987792969,254.9425048828125
2025-02-18,261.92999267578125,263.9599914550781,259.8299865722656,263.07000732421875,256.6891174316406
2025-02-19,262.0,264.3599853515625,260.0899963378906,264.32000732421875,257.9087829589844
2025-02-20,263.6499938964844,265.0899963378906,262.1499938964844,264.739990234375,258.3185729980469
2025-02-21,263.8500061035156,264.8299865722656,261.1000061035156,261.4800109863281,255.1376495361328
2025-02-24,261.5,263.8500061035156,259.5799865722656,261.8699951171875,255.51820373535156
2025-02-25,261.0799865722656,263.4800109863281,256.7699890136719,257.75,251.49813842773438
2025-02-26,258.1000061035156,258.3299865722656,254.41000366210938,255.83999633789062,249.63442993164062
2025-02-27,255.22000122070312,257.6300048828125,253.0500030517578,253.22999572753906,247.08775329589844
2025-02-28,250.86000061035156,252.80999755859375,246.5399932861328,252.44000244140625,246.31690979003906
2025-03-03,254.74000549316406,255.99000549316406,248.25,250.19000244140625,244.12149047851562
2025-03-04,248.75,255.47999572753906,248.10000610351562,253.2100067138672,247.06825256347656
2025-03-05,251.5800018310547,252.74000549316406,247.00999450683594,251.35000610351562,245.25335693359375
2025-03-06,249.75,252.10000610351562,246.8000030517578,248.69000244140625,242.6578826904297
2025-03-07,245.9499969482422,261.9599914550781,245.17999267578125,261.5400085449219,255.1962127685547
2025-03-10,261.55999755859375,266.45001220703125,254.75,256.8999938964844,250.66873168945312
2025-03-11,255.99000549316406,256.70001220703125,245.86000061035156,248.9499969482422,242.91156005859375
2025-03-12,250.35000610351562,253.1300048828125,245.52999877929688,249.6300048828125,243.5750732421875
2025-03-13,248.8000030517578,249.27000427246094,243.0399932861328,245.8000030517578,239.83798217773438
2025-03-14,242.75,248.9499969482422,241.67999267578125,248.35000610351562,242.3261260986328
2025-03-17,249.25,254.6300048828125,249.0,252.97000122070312,246.83407592773438
2025-03-18,252.50999450683594,252.57000732421875,245.1199951171875,246.9499969482422,240.96006774902344
2025-03-19,248.3300018310547,253.66000366210938,246.63999938964844,252.2899932861328,246.17056274414062
2025-03-20,244.24000549316406,246.8000030517578,237.22000122070312,243.32000732421875,237.4181365966797
2025-03-21,241.69000244140625,245.2100067138672,238.5,243.8699951171875,237.95477294921875
2025-03-24,247.30999755859375,248.82000732421875,245.97000122070312,248.4499969482422,242.42369079589844
2025-03-25,248.36000061035156,250.89999389648438,248.1999969482422,249.89999389648438,243.83851623535156
2025-03-26,251.25,254.32000732421875,249.52999877929688,250.33999633789062,244.26785278320312
2025-03-27,249.7100067138672,250.3000030517578,245.72999572753906,246.2100067138672,240.23802185058594
2025-03-28,246.27000427246094,247.57000732421875,242.07000732421875,244.0,238.0816192626953
2025-03-31,242.74000549316406,250.88999938964844,242.49000549316406,248.66000366210938,242.6286163330078
2025-04-01,248.02999877929688,250.6199951171875,243.49000549316406,250.33999633789062,244.26785278320312
2025-04-02,248.22000122070312,252.7899932861328,247.22999572753906,249.97999572753906,243.9165802001953
2025-04-03,242.7100067138672,250.61000061035156,242.52999877929688,243.49000549316406,237.58401489257812
2025-04-04,238.0,240.16000366210938,226.8800048828125,227.47999572753906,221.9623260498047
2025-04-07,219.24000549316406,232.2899932861328,214.5,225.77999877929688,220.30357360839844
2025-04-08,232.55999755859375,233.0500030517578,217.27999877929688,221.02999877929688,215.66879272460938
2025-04-09,217.1199951171875,236.3000030517578,215.16000366210938,235.30999755859375,229.60240173339844
2025-04-10,231.0,232.57000732421875,222.02000427246094,229.5500030517578,223.98211669921875
2025-04-11,229.72000122070312,237.5800018310547,227.50999450683594,235.47999572753906,229.76828002929688
2025-04-14,239.77000427246094,241.77000427246094,236.72999572753906,239.05999755859375,233.26145935058594
2025-04-15,239.5500030517578,241.52999877929688,238.27000427246094,240.6999969482422,234.86166381835938
2025-04-16,240.27999877929688,243.3000030517578,235.88999938964844,238.57000732421875,232.78335571289062
2025-04-17,239.67999267578125,241.77999877929688,237.39999389648438,238.80999755859375,233.0175018310547
2025-04-21,238.07000732421875,240.80999755859375,232.92999267578125,236.22000122070312,230.49032592773438
2025-04-22,238.5,242.63999938964844,238.02000427246094,240.89999389648438,235.0568084716797
2025-04-23,246.0,249.33999633789062,243.66000366210938,245.47999572753906,239.52572631835938
2025-04-24,231.17999267578125,232.77999877929688,224.44000244140625,229.3300018310547,223.76747131347656
2025-04-25,228.9499969482422,233.36000061035156,226.32000732421875,232.41000366210938,226.77276611328125
2025-04-28,232.86000061035156,236.6300048828125,232.07000732421875,236.16000366210938,230.43179321289062
2025-04-29,237.0,239.97999572753906,236.13999938964844,239.38999938964844,233.58346557617188
2025-04-30,236.72999572753906,242.47000122070312,234.33999633789062,241.82000732421875,235.95452880859375
2025-05-01,241.44000244140625,242.3699951171875,237.9499969482422,239.66000366210938,233.84689331054688
2025-05-02,243.1300048828125,245.69000244140625,241.3300018310547,245.5500030517578,239.5940399169922
2025-05-05,243.74000549316406,249.8000030517578,243.63999938964844,249.17999267578125,243.135986328125
2025-05-06,247.75999450683594,250.19000244140625,246.11000061035156,249.1199951171875,243.07742309570312
2025-05-07,249.4499969482422,254.47000122070312,248.8300018310547,253.3699951171875,247.22434997558594
2025-05-08,255.0,256.5199890136719,253.25,254.13999938964844,247.97567749023438
2025-05-09,252.50999450683594,253.0,247.63999938964844,249.1999969482422,244.77359008789062
2025-05-12,252.5,253.80999755859375,244.64999389648438,253.69000244140625,249.183837890625
2025-05-13,254.42999267578125,259.5799865722656,252.8800048828125,258.5899963378906,253.99679565429688
2025-05-14,257.6000061035156,260.54998779296875,256.2200012207031,257.82000732421875,253.240478515625
2025-05-15,259.010009765625,267.42999267578125,258.6099853515625,266.67999267578125,261.9430847167969
2025-05-16,266.3500061035156,267.9800109863281,264.5899963378906,266.760009765625,262.0216979980469
2025-05-19,265.45001220703125,269.1400146484375,265.0799865722656,268.4100036621094,263.6423645019531
2025-05-20,267.3999938964844,269.2799987792969,265.6199951171875,266.95001220703125,262.20831298828125
2025-05-21,264.9700012207031,265.6499938964844,260.4100036621094,260.8699951171875,256.2362976074219
2025-05-22,260.7699890136719,261.2699890136719,257.9100036621094,258.3699951171875,253.7806854248047
2025-05-23,258.5799865722656,259.8699951171875,255.7899932861328,258.6300048828125,254.0360870361328
2025-05-27,261.0,263.7900085449219,259.6300048828125,263.2300109863281,258.55438232421875
2025-05-28,263.1600036621094,265.0,259.94000244140625,260.239990234375,255.61746215820312
2025-05-29,260.75,261.1300048828125,256.7699890136719,258.69000244140625,254.09503173828125
2025-05-30,258.75,260.1199951171875,257.1000061035156,259.05999755859375,254.45843505859375
2025-06-02,257.8500061035156,263.9800109863281,257.2200012207031,263.8999938964844,259.21246337890625
2025-06-03,263.3500061035156,265.55999755859375,262.5799865722656,265.20001220703125,260.4894104003906
2025-06-04,264.8999938964844,267.0,264.7900085449219,265.5199890136719,260.8036804199219
2025-06-05,265.20001220703125,267.510009765625,265.1000061035156,266.8599853515625,262.1199035644531
2025-06-06,267.989990234375,270.1700134277344,267.5299987792969,268.8699951171875,264.0942077636719
