Date,Open,High,Low,Close,Adj Close
2025-01-02,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,242.52516174316406
2025-01-03,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,242.03781127929688
2025-01-06,244.30999755859375,247.3300018310547,243.1999969482422,245.0,243.66893005371094
2025-01-07,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,240.89407348632812
2025-01-08,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,241.38140869140625
2025-01-10,240.00999450683594,240.16000366210938,233.0,236.85000610351562,235.56320190429688
2025-01-13,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,233.12648010253906
2025-01-14,234.75,236.1199951171875,232.47000122070312,233.27999877929688,232.0125732421875
2025-01-15,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,236.57762145996094
2025-01-16,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,227.0198516845703
2025-01-17,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,228.7305145263672
2025-01-21,224.0,224.4199981689453,219.3800048828125,222.63999938964844,221.43038940429688
2025-01-22,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,222.61392211914062
2025-01-23,224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,222.44485473632812
2025-01-24,224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,221.56964111328125
2025-01-27,224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,228.61117553710938
2025-01-28,230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,236.9655303955078
2025-01-29,234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,238.05953979492188
2025-01-30,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,236.2991485595703
2025-01-31,247.19000244140625,247.19000244140625,233.44000244140625,236.0,234.71780395507812
2025-02-03,229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,226.77120971679688
2025-02-04,227.25,233.1300048828125,226.64999389648438,232.8000030517578,231.5352020263672
2025-02-05,228.52999877929688,232.6699981689453,228.27000427246094,232.47000122070312,231.20700073242188
2025-02-06,231.2899932861328,233.8000030517578,230.42999267578125,233.22000122070312,231.95291137695312
2025-02-07,232.60000610351562,234.0,227.25999450683594,227.6300048828125,226.39329528808594
2025-02-10,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,226.66209411621094
2025-02-11,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,231.61053466796875
2025-02-12,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,235.8420867919922
2025-02-13,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,240.48187255859375
2025-02-14,241.25,245.5500030517578,240.99000549316406,244.60000610351562,243.53854370117188
2025-02-18,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,243.40911865234375
2025-02-19,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,243.807373046875
