Date,Open,High,Low,Close,Adj Close
2025-11-20,46567.51171875,46856.75,45728.9296875,45752.26171875,45752.26171875
2025-11-21,45808.6484375,46577.5,45781.578125,46245.41015625,46245.41015625
2025-11-24,46351.9296875,46587.7109375,46108.01171875,46448.26953125,46448.26953125
2025-11-25,46482.359375,47182.8984375,46341.3515625,47112.44921875,47112.44921875
2025-11-26,47196.1484375,47571.3984375,47196.1484375,47427.12109375,47427.12109375
2025-11-28,47482.25,47750.76953125,47475.609375,47716.421875,47716.421875
2025-12-01,47580.8515625,47676.03125,47271.109375,47289.328125,47289.328125
2025-12-02,47416.91015625,47597.109375,47263.921875,47474.4609375,47474.4609375
2025-12-03,47371.62109375,47969.640625,47371.62109375,47882.8984375,47882.8984375
2025-12-04,47888.16015625,48049.71875,47692.9609375,47850.94140625,47850.94140625
2025-12-05,47879.6015625,48133.5390625,47871.51171875,47954.98828125,47954.98828125
2025-12-08,47971.51171875,47971.51171875,47611.9296875,47739.3203125,47739.3203125
2025-12-09,47724.51953125,47957.7890625,47533.6015625,47560.2890625,47560.2890625
2025-12-10,47573.9609375,48197.30078125,47462.94140625,48057.75,48057.75
2025-12-11,48082.8984375,48756.33984375,48082.8984375,48704.01171875,48704.01171875
2025-12-12,48714.75,48886.859375,48334.1015625,48458.05078125,48458.05078125
2025-12-15,48594.359375,48679.140625,48283.26953125,48416.55859375,48416.55859375
2025-12-16,48380.171875,48452.171875,47946.25,48114.26171875,48114.26171875
2025-12-17,48128.05078125,48387.328125,47856.7890625,47885.96875,47885.96875
2025-12-18,48101.1796875,48365.9296875,47849.48046875,47951.8515625,47951.8515625
2025-12-19,47974.8203125,48289.62890625,47974.8203125,48134.890625,48134.890625
2025-12-22,48211.87890625,48457.46875,48199.12890625,48362.6796875,48362.6796875
2025-12-23,48320.58984375,48527.5,48254.30859375,48442.41015625,48442.41015625
2025-12-24,48424.7109375,48771.3203125,48386.58984375,48731.16015625,48731.16015625
2025-12-26,48712.46875,48782.0,48589.0703125,48710.96875,48710.96875
2025-12-29,48636.62890625,48704.828125,48390.91015625,48461.9296875,48461.9296875
2025-12-30,48434.87890625,48471.69921875,48297.26171875,48367.05859375,48367.05859375
2025-12-31,48371.51953125,48394.51171875,48050.87890625,48063.2890625,48063.2890625
